"Бугяняй",3,"Литовская",126302,"Буг-9, Мажейкяй-15",
"Бугяняй (эксп.)",,"Литовская",126209,"Буг-9, Мажейкяй-15",
"Буда-Кошелевская","Б 1,3,8Н","Белорусская",155201,"Гомель-45, Жлобин-41",
"Будвечяй (ОП.)","О ","Литовская",124010,,
"Будотень (ОП.)","О ","Белорусская",150551,,
"Будслав","Б 1","Белорусская",163802,"Крулевщизна-37, Молодечно-70",
"Буды","П 3","Южная",449701,"Люботин-9, Мерефа-9",
"Буды (ОП.)","О ","Белорусская",139618,,
"Будьки (б.Щученцы) (ОП.)","О ","Юго-Западная",330066,,
"Бузаубай","О ","Узбекская",739834,"Мискин-111, Навои-390",
"Бузахур",,"Узбекская",728820,"Кашкадарья-73, Кумкургон(б.Кумкурган)-191",
"Бузовка","Б 1,3","Приднепровская",452507,"Новомосковск-Днепровский-59",
"Буйволовецкий (ОП.)","О ","Юго-Западная",333721,,
"Буйничи","О 3","Белорусская",156401,"Могилев II(б. Могилев II-на-Днепре)-7, Жлобин-117",
"Буйрек (рзд.)","О ","Казахстанская",676024,"Мойынты-30, Актогай-494",
"Буйректобе (ОП.)","О ","Казахстанская",669849,,
"Букачевцы","П 3","Львовская",388004,"Ходоров-24, Хрыплин-57",
"Букино","О ","Южная",443635,"Основа-140, Светогорск-13",
"Буклевское (ОП.)","О ","Южная",446737,,
"Букнари (ОП.)","О ","Грузинская",571231,,
"Буковэц","П 1,3,4,7,9","Молдавская",391604,"Унгень-68, Кишинэу-39",
"Булавин","О 3","Донецкая",500406,"Дебальцево-Сортировочное-9, Углегорск-8",
"Булбоака","П 1,3,4,7","Молдавская",390705,"Кишинэу-38, Бендер I-22",
"Булдури (ОП.)","О ","Латвийска",97129,,
"Булунгур","Б 1,3,4","Узбекская",727508,"Мароканд-49, Хаваст-171",
"Бумажково (ОП.)","О ","Белорусская",147328,,
"Бумбэта (ОП.)","О ","Молдавская",391820,,
"Бункерная","Б 3","Донецкая",504400,"Иловайск-93, Чернухино-37",
"Бунчужный (ПП.)","О ","Донецкая",498835,"Купянск-Сортировочный-90, Венгеровка-63",
"Бурбин","О 1,3","Белорусская",168606,"Орша-Центральная-62",
"Бурбулатовская (ОП.)","О ","Донецкая",493615,,
"Бургутли","О ","Узбекская",739810,"Мискин-23, Навои-478",
"Бурдюг (рзд.)","Б ","Львовская",367611,"Ларга-14, Сокиряны-44",
"Буребай","Х ","Казахстанская",671815,"Кандыагаш-955, Арысь I-378",
"Буребоф (б.Гаравути) (эксп.)",,"Таджикская",747107,"ТП",
"Буребоф (б.Гаравути)",1,"Таджикская",747200,"Хошады-111",
"Бурзава","О 3","Латвийска",112704,"Карсава-34, Резекне I-10",
"Буркитты (бывш.Талдинка)","О 1,3","Казахстанская",675002,"Караганды-257, Сороковая-422",
"Бурли-Казахский (ОП.)","Б ","Казахстанская",692722,,
"Бурлук","П 1,3","Южная",433205,"Купянск-Сортировочный-55, Волчанск-55",
"Бурлуцкий (ОП.)","О ","Южная",430527,,
"Бурма (БП.)","О ","Казахстанская",675731,"Караганды-115, Мойынты-221",
"Бурное","П 1,3,4","Казахстанская",705903,"Арысь I-212, Луговая-187",
"Бурсак","О ","Казахстанская",709143,"Локоть-330, Актогай-423",
"Буртескен (рзд.)","О ","Казахстанская",672413,"Кандыагаш-1103, Арысь I-230",
"Бурты","Б ","Южная",425355,"Користовка-40, Кременчуг-19",
"Бурубайтал","О ","Казахстанская",705265,"Берлик I-150, Мойынты-288",
"Бурул","О 3","Казахстанская",707006,"Арысь I-291, Луговая-126",
"Бурундай","О 3,8Н,10Н","Казахстанская",703908,"Алма-Ата I-8, Берлик I-295",
"Бурчацк","Б ","Приднепровская",461737,"Таврическ-10, Федоровка-31",
"Бурштын","П 1,3","Львовская",388103,"Ходоров-37, Хрыплин-44",
"Буслы (ОП.)","О ","Белорусская",155240,,
"Бусовиско (ОП.)","О ","Львовская",375527,,
"Бухара I","П 1,2,3,4,9","Узбекская",730002,"ТП",
"Бухара II","1,2,4,5,8,9","Узбекская",730106,"Бухара I-13",
"Бухличи (ОП.)","О ","Белорусская",139228,,
"Бухтарма","П 3","Казахстанская",714207,"Локоть-352",
"Бухтарма (перев.)",,"Казахстанская",714404,"Локоть-352",
"Буценовка (ОП.)","О ","Одесская",405544,,
"Буцнев (ОП.)","О ","Львовская",362531,,
"Буча","Б 1,3,4","Юго-Западная",322106,"Киев-Волынский-23, Коростень-126",
"Бучач","Б 1,3","Львовская",364400,"Копычинцы-52, Стефанешты-90",
"Бучумень","О ","Молдавская",392058,"Бэлць-Слобозия-66, Унгень-19",
"Бушевка (ОП.)","О ","Белорусская",155216,,
"Бушево (ОП.)","Б ","Юго-Западная",344113,,
"Бушинка (ОП.)","О ","Юго-Западная",331618,,
"Буштино","П 1,3","Львовская",385406,"Королево-35, Тересва-17",
"Буялык","Б ","Одесская",405900,"Колосовка-66, Черноморская-10",
"Буян","Х ","Юго-Западная",321705,"Киев-Волынский-80, Коростень-103",
"Быстра (ОП.)","О ","Юго-Западная",345517,,
"Быстрица (ОП.)","О ","Львовская",388419,,
"Быстровка","П 1,3","Кыргызская",717402,"Луговая-247, Бишкек I-95",
"Бытень (ОП.)","О ","Белорусская",134313,,
"Быхов","П 1,3","Белорусская",156100,"Могилев II(б. Могилев II-на-Днепре)-48, Жлобин-76",
"Бычиха","Б ","Белорусская",166210,"Санкт-Петербург-Тов.-Витебский-61, Езерище-21",
"Бэлцаць (ОП.)","Б ","Молдавская",399409,,
"Бэлць-Ораш","Б 3","Молдавская",393205,"Бэлць-Слобозия-7, Унгень-78",
"Бэлць-Слобозия","П 3,4","Молдавская",393309,"ТП",
"Бэюш (ОП.)","О ","Молдавская",397210,,
"Бюль-Бюли (ОП.)","О ","Азербайджанская",547764,,
"Бябрулишке (ОП.)","О ","Литовская",124038,,
"Бявандянишкес (ОП.)","О ","Литовская",120927,,
"Бяздонис","Б 1","Литовская",128204,"Вильнюс-26, Пабраде-25",
"Бярчюнай (ОП.)","О ","Литовская",127216,,
"Ваабина (ОП.)","О ","Эстонская",85545,,
"Ваболе","О ","Латвийска",114428,"Даугавпилс-Шкирошанас-20, Крустпилс-69",
"Вавилино","Б ","Казахстанская",665053,"Илецк I-358, Семиглавый Мар-23",
"Вагонозавод (ОП.)","О ","Южная",425317,,
"ВагонуПаркс (ОП.)","О ","Латвийска",95029,,
"Вагула (ОП.)","О ","Эстонская",85511,,
"Вадаксте (ОП.)","О ","Латвийска",99529,,
"Вадим","Б 3","Одесская",419104,"Херсон-101, Джанкой-90",
"Вадул-Луй-Исак (ОП.)","О ","Молдавская",396742,,
"Вадул-Сирет","П 1,4","Львовская",368608,"ТП",
"Вадул-Сирет (БД) (эксп.)",,"Львовская",368805,"ТП",
"Вадул-Сирет (ЧФ) (эксп.)",,"Львовская",368701,"ТП",
"Вазалемма","О 1,3","Эстонская",80700,"Таллинн-38, Рийзипере-13",
"Вазиани (эксп.)",,"Грузинская",561136,"ТП",
"Вазиани","Б 1,3","Грузинская",561102,"Тбилиси-Узловая-19",
"Вазисубани (ОП.)","О ","Грузинская",562213,,
"Вайвара (эксп.)",,"Эстонская",83501,"ТП",
"Вайвара","О 3,8Н,10Н","Эстонская",83605,"Тапа-108, Нарва-25",
"Вайвари (ОП.)","О ","Латвийска",97241,,
"Вайдотай","О 3","Литовская",121008,"Вальчюнай-4, Паняряй-7",
"Вайнава (ОП.)","О ","Латвийска",113317,,
"Вайнеде","О ","Латвийска",99302,"ТП",
"Вайнеде (эксп.)",,"Латвийска",99209,"ТП",
"Вакуленцы","О ","Южная",448605,"Полтава-Южная-5, Люботин-111",
"Вакуленчук (ОП.)","Б ","Юго-Западная",342114,,
"Валга (эксп.)",,"Эстонская",86302,"ТП",
"Валга","О 3","Эстонская",86209,"Тарту-83, Валга-2",
"Валгеметса (ОП.)","О ","Эстонская",84951,,
"Вале (эксп.)",,"Грузинская",578207,"Хашури-90, Самтредиа-214",
"Вале","Б 3","Грузинская",578508,"Хашури-90, Самтредиа-214",
"Валень (ОП.)","О ","Молдавская",397649,,
"Валингу (БП.)","О ","Эстонская",80823,"Таллинн-23, Рийзипере-28",
"Валмиера","О 1,3","Латвийска",111006,"Лугажи-43, Иерики-47",
"Валуйская (ОП.)","О ","Донецкая",507377,,
"Валул-Роман (рзд.)","О ","Молдавская",398514,"Басарабяска-87, Етулия-40",
"Валькининкай","Б 3","Литовская",122301,"Лянтварис-41, Сянове-57",
"Вальчюнай","Б 3","Литовская",120607,"ТП",
"Вальяновка (ОП.)","О ","Донецкая",491624,,
"Вальяновский","О 3","Донецкая",501309,"Должанская-8, Чернухино-96",
"Валява (ОП.)","О ","Одесская",422342,,
"Ванадзор","П 1,2,3,4,5,8,9","ЗАО ""Южно-Кавказская железная дорога""",565300,"Айрум-72, Гюмри-69",
"Вана-Куусте (ОП.)","О ","Эстонская",84913,,
"Вангажи","О 3","Латвийска",95301,"Земитаны-30, Иерики-40",
"Ванилевичи (ОП.)","О ","Белорусская",139143,,
"Ванчиковцы","Б ","Львовская",367126,"Черновцы-Северная-45, Мамалыга-11",
"Ваньковичи","О ","Львовская",375620,"Самбор-11, Ужгород-182",
"Вапнярка","Б 1,3,4","Одесская",408504,"ТП",
"Вапрамяэ (ОП.)","О ","Эстонская",85723,,
"Варакляны","О ","Латвийска",113815,"Крустпилс-59, Резекне I-36",
"Варваровка","Б 3","Приднепровская",454706,"Павлоград I-20, Лозовая-45",
"Варваровский (рзд.)","О ","Южная",429322,"Бахмач-Пассажирский-17, Прилуки-66",
"Вардакар (ОП.)","О ","ЗАО ""Южно-Кавказская железная дорога""",566138,,
"Вардгинети (ОП.)","О ","Грузинская",577524,,
"Варденис","П 1,4,9","ЗАО ""Южно-Кавказская железная дорога""",569104,"Масис-209",
"Варена","Б 1,3,4","Литовская",121608,"Лянтварис-61, Сянове-37",
"Вариани (ОП.)","О ","Грузинская",579248,,
"Варику (ОП.)","О ","Эстонская",85776,,
"Варлаукис","Х ","Литовская",106506,"Пагегяй-64, Радвилишкис-84",
"Варсер (ОП.)","О ","ЗАО ""Южно-Кавказская железная дорога""",568811,,
"Василевичи","Б 1,3,4","Белорусская",154406,"Калинковичи-39, Гомель-86",
"Васильков (ОП.)","О ","Одесская",421664,,
"Васильков I","Б 1,3","Юго-Западная",321207,"Киев-Волынский-30, Фастов I-27",
"Васильков II","Х ","Юго-Западная",321300,"Киев-Волынский-41, Фастов I-38",
"Васильковка (рзд.)","Х ","Казахстанская",686933,"Новоишимская-178, Кокшетау I-10",
"Васильковка (ОП.)","Б ","Приднепровская",454042,,
"Васильковцы (ОП.)","О ","Львовская",363322,,
"Васищево (рзд.)","О ","Южная",440711,"Купянск-Сортировочный-106, Основа-27",
"Васищево (ОП.)","О ","Южная",444341,,
"Васкауцы","П 1","Львовская",367802,"Ларга-34, Сокиряны-24",
"Вастсе-Куусте","О ","Эстонская",84947,"Тарту-28, Орава-59",
"Васула (ОП.)","О ","Эстонская",84612,,
"Васьковичи (ОП.)","О ","Юго-Западная",346514,,
"Васьковщизна (ОП.)","О ","Белорусская",168752,,
"Васютинцы (ОП.)","О ","Юго-Западная",331139,,
"Ватаги","О 3","Азербайджанская",552103,"Османлы-Новые-79, Джульфа-270",
"Ватутино (ОП.)","О ","Юго-Западная",340026,,
"Вахдат (б.Янги-Базар)","П 1,2,3,9","Таджикская",745008,"Душанбе I-20",
"Вахш",3,"Таджикская",746301,"Хошады-185",
"Вашковцы","П 1,3,7","Львовская",389407,"Лужаны-22, Коломыя-50",
"Ваэкюла","О ","Эстонская",82918,"Тапа-36, Нарва-97",
"Вевис","Б 1,3","Литовская",122706,"Лянтварис-24, Кайшядорис-25",
"Веджини (ОП.)","О ","Грузинская",561865,,
"Ведрич (ОП.)","О ","Белорусская",154410,,
"Вежукрогс (ОП.)","О ","Латвийска",91870,,
"Вейини (ОП.)","О ","Латвийска",111580,,
"Векшняй","О ","Литовская",126425,"Мажейкяй-12, Кужяй-51",
"Веледники","О 3","Юго-Западная",349607,"Овруч-24, Белокоровичи-38",
"Веленский (ОП.)","О ","Белорусская",145411,,
"Вели (эксп.)",,"Грузинская",562923,"Тбилиси-Узловая-10, Гардабани-32",
"Вели","Б 1,3","Грузинская",562904,"Тбилиси-Узловая-10, Гардабани-32",
"Велидаг (рзд.)","О ","Азербайджанская",550574,"Джульфа-123, Шарур-14",
"Велика Копаня (ОП.)","О ","Львовская",384723,,
"Великая Бакта (ОП.)","О ","Львовская",384117,,
"Великая Бегань (ОП.)","О ","Львовская",384013,,
"Великая Благовещенка (ОП.)","О ","Одесская",417043,,
"Великая Загоровка (ОП.)","О ","Юго-Западная",325814,,
"Великая Слобода (ОП.)","О ","Юго-Западная",332945,,
"Великие Юначки (ОП.)","О ","Юго-Западная",334245,,
"Великий Березный","П 1","Львовская",381806,"Самбор-150, Ужгород-43",
"Великий Бычков","П 4,6","Львовская",385800,"Тересва-26",
"Великий Кучуров","Б ","Львовская",368307,"Черновцы-Северная-21, Вадул-Сирет-21",
"Великий Лес (ОП.)","О ","Юго-Западная",349330,,
"Великий Луг (ОП.)","О ","Юго-Западная",348159,,
"Велико-Анадоль","Б 1,3","Донецкая",486306,"Волноваха-11, Рутченково-37",
"Величко","О ","Донецкая",494904,"Северск-23, Ступки-17",
"Венгеровка","О ","Донецкая",497813,"ТП",
"Венгривка (ОП.)","О ","Львовская",357410,,
"Вендеж (ОП.)","О ","Белорусская",145337,,
"Вендичаны","Б 3","Юго-Западная",332201,"Жмеринка-90, Могилев-Подольский-24",
"Вендриж","Б ","Белорусская",157423,"Осиповичи I-111, Могилев II(б. Могилев II-на-Днепре)-22",
"Венеславовка","Б 3","Южная",426907,"Ромодан-70, Бахмач-Пассажирский-158",
"Вентспилс (эксп.)",,"Латвийска",98306,"ТП",
"Вентспилс","Б 1,3,8Н,10Н","Латвийска",98206,"ТП",
"Вентспилс II (ОП.)","О ","Латвийска",98136,,
"Верасы (ОП.)","О ","Белорусская",130399,,
"Верба","П ","Львовская",350604,"Здолбунов-60, Красне-84",
"Верба (ОП.)","О ","Белорусская",131724,,
"Вербка","О 1,3","Львовская",354501,"Ковель-2, Заболотье-54",
"Вербки (рзд.)","О ","Южная",427539,"Кременчуг-52, Ромодан-62",
"Вербовка (ОП.)","О ","Южная",443917,,
"Вербовцы (ОП.)","О ","Юго-Западная",334226,,
"Вербовый (рзд.)","О ","Казахстанская",666215,"Илецк I-215, Семиглавый Мар-166",
"Вергиевка","Х ","Юго-Западная",336013,"Винница-41, Зятковцы-102",
"Вергунка (рзд.)","Б ","Донецкая",507339,"Луганск-13, Кондрашевская-Новая-10",
"Вережень (рзд.)","О ","Молдавская",394231,"Вэлчинец-11, Окница-27",
"Верейцы","П ","Белорусская",146147,"Осиповичи I-10, Минск-Сортировочный-101",
"Верейцы-стык",,"Белорусская",146096,"Минск-Сортировочный-100, Осиповичи I-11",
"Веремейки","П 1","Белорусская",158106,"Могилев II(б. Могилев II-на-Днепре)-71, Кричев I-30",
"Веренчанка","Б 1,3,7","Львовская",365807,"Стефанешты-11, Лужаны-23",
"Вереньки (ОП.)","О ","Белорусская",163814,,
"Вересочь","Б ","Юго-Западная",325316,"Нежин-38, Чернигов-45",
"Вересы (ОП.)","О ","Юго-Западная",345644,,
"Веретеи (ОП.)","О ","Белорусская",164431,,
"Верещаковка (ОП.)","О ","Южная",440228,,
"Веринский Завод","О 3","Южная",445005,"Ворожба-37, Басы-45",
"Вериора","О 1","Эстонская",85102,"Тарту-61, Орава-26",
"Вернигородок (ОП.)","Б ","Юго-Западная",342735,,
"Веровка (рзд.)","Б ","Юго-Западная",348411,"Коростень-56, Новоград-Волынский I-32",
"Веровойша (ОП.)","О ","Белорусская",142177,,
"Веролюбовка (ОП.)","О ","Донецкая",491662,,
"Вертеевка","О ","Юго-Западная",325424,"Нежин-18, Чернигов-65",
"Верхи (ОП.)","О ","Белорусская",146011,,
"Верхнедвинск","Б 1,3","Белорусская",161804,"Полоцк парк Громы-65, Бигосово-20",
"Верхнеднепровск","Б 3","Приднепровская",456300,"Баглей-25, Верховцево-14",
"Верхнезгарь (ОП.)","О ","Одесская",424719,,
"Верхнесиневидное","П ","Львовская",376917,"Стрый-29, Батево-146",
"Верхние Гаи","О ","Львовская",376322,"Самбор-55, Стрый-15",
"Верхние Петровцы (ОП.)","П ","Львовская",369627,,
"Верхние Реметы (ОП.)","О ","Львовская",384460,,
"Верхний Лужок (ОП.)","О ","Львовская",375512,,
"Верхний Лукавец (ОП.)","О ","Львовская",369530,,
"Верхний Токмак I","П 3","Приднепровская",477608,"ТП",
"Верхний Токмак II","П ","Приднепровская",477423,"ТП",
"Верхний Участок (ОП.)","О ","Юго-Западная",330812,,
"Верховцево","П 1,3","Приднепровская",456404,"ТП",
"Верхутино","О ","Белорусская",149022,"Осиповичи I-62, Барановичи-Центральные-146",
"Верчаны (ОП.)","О ","Львовская",377429,,
"Вершница (рзд.)","О ","Юго-Западная",348068,"Новоград-Волынский I-11, Коростень-77",
"Веселенькая (ОП.)","О ","Донецкая",507324,,
"Веселиново","Б 3","Одесская",412800,"Помошная-125, Колосовка-21",
"Веселка (ОП.)","О ","Юго-Западная",335638,,
"Веселовский (ОП.)","О ","Белорусская",145445,,
"Веселый Кут (ОП.)","О ","Одесская",420012,,
"Веселый Кут","Б 3","Одесская",406301,"Котовск-84, Раздельная-Сортировочная-26",
"Веселый Подол","Б 1,3","Южная",427505,"Кременчуг-66, Ромодан-48",
"Весета",3,"Латвийска",117801,"Гулбене-94, Плявиняс-33",
"Весна","О 3","Казахстанская",705602,"Берлик I-374, Мойынты-64",
"Веснивка (ОП.)","О ","Львовская",362423,,
"Веснянка (ОП.)","О ","Львовская",359030,,
"Вессе (ОП.)","О ","Эстонская",82021,,
"Ветлянка (ОП.)","Б ","Казахстанская",666817,,
"Ветрино (ОП.)","О ","Белорусская",165152,,
"Вецаки","О ","Латвийска",96164,"Земитаны-14, Руиена-130",
"Вецдаугава (ОП.)","О ","Латвийска",96215,,
"Вецумниеки","О 3","Латвийска",92203,"Елгава-52, Крустпилс-86",
"Вечерний Кут","О 3","Приднепровская",457801,"Пятихатки-64, Кривой Рог-Главный-15",
"Взрывной (рзд.)","Х ","Донецкая",508740,"Должанская-19, Семейкино-Новое-25",
"Вивчицк (ОП.)","О ","Львовская",358432,,
"Виганти","О ","Латвийска",113425,"Резекне I-54, Даугавпилс-Шкирошанас-30",
"Вигуричи (ОП.)","О ","Львовская",357533,,
"Видень (ОП.)","О ","Юго-Западная",348746,,
"Видибор","Б 1,3","Белорусская",139302,"Лунинец-28, Горынь-25",
"Видинов","П ","Львовская",389229,"Лужаны-27, Коломыя-29",
"Видукле","Б 1,3,4","Литовская",106402,"Пагегяй-78, Радвилишкис-70",
"Виестури (ОП.)","О ","Латвийска",91832,,
"Вижница","П 1,3,7","Львовская",389708,"Лужаны-53, Коломыя-81",
"Виктория","Б 1,3,4","Юго-Западная",333609,"Ярмолинцы-18, Копычинцы-66",
"Викторовка (ОП.)","О ","Одесская",401524,,
"Вилейка","Б 1,3,4","Белорусская",163602,"Молодечно-24, Крулевщизна-83",
"Виливере (ОП.)","О ","Эстонская",88365,,
"Вилкавишкис","Б 1,3,4","Литовская",124203,"Кибартай-19, Казлу-Руда-32",
"Вилок","П ","Львовская",384302,"Батево-45, Королево-23",
"Вилувере (ОП.)","О ","Эстонская",88581,,
"Вилы","Б 3","Южная",429604,"Ромодан-43, Гребенка-29",
"Вилькичяй","Б 1","Литовская",108605,"Крятинга-53, Пагегяй-61",
"Вильнюс","Б 1,3,4,5","Литовская",120005,"ТП",
"Вильхова (ОП.)","Х ","Юго-Западная",346914,,
"Вильча","О 1,3","Юго-Западная",347005,"Овруч-45",
"Вильшаница (ОП.)","О ","Юго-Западная",340227,,
"Вильшанка (ОП.)","О ","Львовская",386216,,
"Вильянди","О 1,3","Эстонская",88905,"Лелле-79",
"Виляны","О ","Латвийска",113800,"Крустпилс-69, Резекне I-26",
"Винница","П 1,3,4,5,8","Юго-Западная",335801,"ТП",
"Винница-Грузовая (ОП.)","О ","Юго-Западная",335816,,
"Виноградники (ОП.)","О ","Донецкая",488528,,
"Виноградово Малое","Х ","Львовская",384583,"Кушница-65, Батево-61",
"Виноградово-Закарпатское","П 1,3","Львовская",384403,"Батево-60, Королево-8",
"Виревка","О 3","Юго-Западная",327504,"Конотоп-5, Хутор-Михайловский-110",
"Виркены (ОП.)","О ","Латвийска",90312,,
"Вирский","О ","Белорусская",155042,"Жлобин-4, Гомель-82",
"Виры","Б 3","Южная",444905,"Ворожба-21, Басы-43",
"Виска","Б 3","Одесская",423608,"Помошная-52, Им.Тараса Шевченко-77",
"Вистерничень","П ","Молдавская",391214,"Унгень-103, Кишинэу-4",
"Вистова (ОП.)","О ","Львовская",387717,,
"Висунь","Б ","Приднепровская",468007,"Моисеевка-29, Долинская-17",
"Витебск","П 1,3,4,5,8,9,10","Белорусская",160002,"ТП",
"Витовцы (ОП.)","О ","Юго-Западная",336024,,
"Витьба",3,"Белорусская",166009,"Санкт-Петербург-Тов.-Витебский-15",
"Вишки","Х ","Латвийска",113431,"Резекне I-61, Даугавпилс-Шкирошанас-23",
"Вишневецкое","Б ","Приднепровская",453800,"Синельниково II-11, Чаплино-62",
"Вишневка","П 1,3","Казахстанская",690407,"Сороковая-55, Караганды-174",
"Вишневое","Б 1,3,4","Юго-Западная",321404,"Киев-Волынский-6, Фастов I-51",
"Вишневое","Б 1,3,4","Юго-Западная",321404,"Киев-Волынский-6, Фастов I-51",
"Вишневый Сад (ОП.)","О ","Юго-Западная",330437,,
"Вишняки (ОП.)","О ","Юго-Западная",321141,,
"Владимир-Волынский","П 1,3,8Н","Львовская",353208,"Ковель-53, Червоноград-58",
"Владимировка","О ","Одесская",422696,"Им.Тараса Шевченко-19, Цветково-14",
"Власовка","П 3","Южная",441803,"Мерефа-39, Красноград-37",
"Влодава","Б 1,2,3","Белорусская",132407,"Брест-Полесский-65",
"Вовчий","О ","Львовская",383631,"Стрый-113, Батево-62",
"Водолага","П 1,3","Южная",442007,"Мерефа-20, Красноград-56",
"Водопровод (ОП.)","О ","Донецкая",496914,,
"Водяная","Б 3","Южная",449203,"Полтава-Южная-73, Люботин-43",
"Водяная (ОП.)","О ","Одесская",411121,,
"Водяное (ОП.)","О ","Южная",449612,,
"Возгорье (ОП.)","О ","Донецкая",495639,,
"Возляково (ОП.)","О ","Юго-Западная",349522,,
"Вознесенск","Б 3","Одесская",413004,"Помошная-85, Колосовка-61",
"Войгяны (ОП.)","О ","Белорусская",162436,,
"Войково","О ","Донецкая",487525,"Квашино-48, Иловайск-37",
"Войновка (ОП.)","О ","Одесская",423519,,
"Войтешин (ОП.)","О ","Белорусская",134243,,
"Войтковичи (ОП.)","О ","Белорусская",136732,,
"Войтовцы","Б 1,3,4","Юго-Западная",330206,"Гречаны-37, Тернополь-75",
"Войцехово (ОП.)","О ","Приднепровская",450427,,
"Воке (ОП.)","О ","Литовская",120819,,
"Волица (ОП.)","О ","Юго-Западная",343556,,
"Волковцы (ОП.)","О ","Юго-Западная",333810,,
"Волковцы Турильче (ОП.)","О ","Львовская",364113,,
"Волковыск-Город (ОП.)","О ","Белорусская",136713,,
"Волковыск-Центральный","Б 1,3","Белорусская",136709,"ТП",
"Волноваха","Б 1,3","Донецкая",486202,"ТП",
"Воловец","П 1,3","Львовская",383701,"Стрый-95, Батево-80",
"Воловники (ОП.)","О ","Белорусская",158252,,
"Володарское","П 3","Казахстанская",686702,"Новоишимская-93, Кокшетау I-95",
"Володиевцы (ОП.)","О ","Юго-Западная",332428,,
"Володино (ОП.)","О ","Донецкая",498727,,
"Володьки (ОП.)","О ","Белорусская",163922,,
"Воложин","Б 1,4","Белорусская",162607,"Лида-92, Молодечно-36",
"Волока (ОП.)","О ","Львовская",368237,,
"Волоки (ОП.)","О ","Белорусская",156539,,
"Волосковня","О ","Белорусская",159113,"Журбин (оп)-42, Кричев I-41",
"Волосское (ОП.)","О ","Юго-Западная",331016,,
"Волосянка (ОП.)","О ","Львовская",375326,,
"Волосянка-Закарпатская","П ","Львовская",382126,"Самбор-112, Ужгород-81",
"Волотова (ОП.)","О ","Белорусская",150547,,
"Волочиск","Б 1,3,4","Юго-Западная",330102,"Гречаны-55, Тернополь-57",
"Волошино (ОП.)","Х ","Юго-Западная",349518,,
"Волошки (ОП.)","О ","Львовская",356649,,
"Волудринцы (ОП.)","О ","Юго-Западная",333740,,
"Волфино (эксп.)",,"Юго-Западная",326408,"ТП",
"Волфино","Б ","Юго-Западная",327307,"ТП",
"Волчанск (эксп.)",,"Южная",432804,"ТП",
"Волчанск","П 1,3","Южная",433506,"ТП",
"Волчеярская","Б 3","Донецкая",498106,"Венгеровка-19, Купянск-Сортировочный-134",
"Волчковичи (ОП.)","О ","Белорусская",144616,,
"Волчковцы (ОП.)","О ","Львовская",389214,,
"Волынский Люблино- (рзд.)","О 3","Львовская",353903,"Ковель-11, Червоноград-100",
"Волынцево","Б ","Донецкая",488800,"Криничная-28, Углегорск-9",
"Волынь (рзд.)","О ","Львовская",353023,"Ковель-54, Червоноград-66",
"Вольногорск","П 3","Приднепровская",456508,"Верховцево-18, Пятихатки-26",
"Вольное (рзд.)","О ","Приднепровская",452066,"Новомосковск-Днепровский-11",
"Вольные Луки (ОП.)","Х ","Одесская",414238,,
"Вольнянск","П 3","Приднепровская",464701,"ТП",
"Воля (ОП.)","О ","Донецкая",488231,,
"Воля Холоевская","О ","Львовская",370805,"Киверцы-122, Сапежанка-20",
"Воничи","Б 3","Белорусская",157207,"Осиповичи I-68, Могилев II(б. Могилев II-на-Днепре)-65",
"Ворбузе (ОП.)","О ","Эстонская",84627,,
"Ворволинцы (ОП.)","П ","Львовская",365012,,
"Ворзель (ОП.)","Б ","Юго-Западная",322021,,
"Ворожба","П 1,3,4","Юго-Западная",329302,"ТП",
"Ворожба (эксп.)",,"Юго-Западная",329406,"ТП",
"Ворона (ОП.)","О ","Львовская",388527,,
"Вороненка","Б ","Львовская",386428,"Рахов-43, Делятин-41",
"Воронинская","О ","Казахстанская",683136,"Тобол-24, Кустанай-72",
"Воронковцы (рзд.)","Б ","Юго-Западная",334118,"Гречаны-45, Староконстантинов I-7",
"Вороновицы","Б 1,3","Юго-Западная",335905,"Винница-22",
"Вороново (ОП.)","О ","Белорусская",137816,,
"Воропаево","Б 1,3","Белорусская",164408,"Крулевщизна-49, Лынтупы-86",
"Ворота КМЗ (ОП.)","О ","Донецкая",491817,,
"Воротище (ОП.)","О ","Белорусская",138634,,
"Ворохта","П 1,3","Львовская",386502,"Рахов-50, Делятин-34",
"Ворочево (ОП.)","О ","Львовская",381513,,
"Воршица (БП.)","О ","Юго-Западная",336880,"Казатин I-37, Староконстантинов I-110",
"Воскобойня","Б ","Приднепровская",456103,"Баглей-16, Верховцево-23",
"Воскресенская","Б 3","Донецкая",503605,"Иловайск-68, Чернухино-49",
"Восток (ОП.)","О ","Белорусская",139162,,
"Восток (ОП.)","О ","Одесская",402828,,
"Восточный (рзд.)","Х ","Узбекская",725818,"Хаваст-2, Бекабад-35",
"Восточный (ОП.)","О ","Южная",448889,,
"Воютычи (ОП.)","О ","Львовская",374952,,
"Врадиевка","Б 1,3","Одесская",407304,"Подгородная-52, Котовск-103",
"Врубовщик (ОП.)","О ","Донецкая",480916,,
"Встречная-Донецкая (ОП.)","Х ","Донецкая",508721,,
"Встречный","О 3","Приднепровская",450200,"Нижнеднепровск-Узел-13, Баглей-39",
"Вузловое (ОП.)","О ","Львовская",371598,,
"Вулкэнешть","П 1,3,4,9","Молдавская",398406,"Басарабяска-107, Етулия-20",
"Вулька-Антопольская (ОП.)","О ","Белорусская",132820,,
